机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
浙江华朔科技,已反馈,主板企业,宁波,财通证券股份有限公司,戚淑亮&sbquo;谢运,上海市锦天城律师事务所,章晓洪&sbquo;梁瑾&sbquo;丁天,天健会计师事务所(特殊普通合伙),陈志维&sbquo;伍贤春,是,金属制品业,2018/1/11,80587513,AN201709290920396635,zjhskj,https://notice.eastmoney.com/pdffile/web/H2_AN201709290920396635_1.pdf
浙江恒威电池,已受理,主板企业,浙江,招商证券股份有限公司,王森鹤&sbquo;张寅博,国浩律师(苏州)事务所,陶云峰&sbquo;葛霞青,天健会计师事务所(特殊普通合伙),程志刚&sbquo;吕安吉,否,电气机械及器材制造业,2018/1/11,80145945,AN202012291444727531,zjhwdc,https://notice.eastmoney.com/pdffile/web/H2_AN202012291444727531_1.pdf
浙江捷昌线性驱动科技,预先披露更新,主板企业,浙江,兴业证券股份有限公司,杨伟朝&sbquo;刘亚利,浙江天册律师事务所,向曙光&sbquo;徐春辉,立信会计师事务所(特殊普通合伙),沈利刚&sbquo;陶书成,是,电气机械和器材制造业,2018/1/11,80373736,AN201808191180596187,zjjcxxqdkj,https://notice.eastmoney.com/pdffile/web/H2_AN201808191180596187_1.pdf
浙江锦盛新材料,已反馈,主板企业,浙江,安信证券股份有限公司,翟平平&sbquo;郭明新,上海市锦天城律师事务所,沈国权&sbquo;李攀峰&sbquo;魏栋梁,中汇会计师事务所(特殊普通合伙),郭文令&sbquo;彭远卓,是,橡胶和塑料制品业,2018/1/11,80650871,AN202006241386900184,zjjsxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202006241386900184_1.pdf
浙江力邦合信智能制动系统,已反馈,主板企业,浙江,中信证券股份有限公司,高若阳&sbquo;李融,北京市金杜律师事务所,曹余辉&sbquo;胡光建,瑞华会计师事务所(特殊普通合伙),林万强&sbquo;陈链武,是,汽车制造业,2018/1/11,80705372,AN201805281149823427,zjlbhxznzdxt,https://notice.eastmoney.com/pdffile/web/H2_AN201805281149823427_1.pdf
浙江三美化工,已反馈,主板企业,浙江,长江证券承销保荐有限公司,张海峰&sbquo;王海涛,北京市嘉源律师事务所,陈鹤岚&sbquo;史震建,立信会计师事务所(特殊普通合伙),朱伟&sbquo;唐吉鸿&sbquo;董晓鹏,是,化学原料和化学制品制造业,2018/1/11,80187370,AN201903191307421891,zjsmhg,https://notice.eastmoney.com/pdffile/web/H2_AN201903191307421891_1.pdf
浙江绍兴瑞丰农村商业银行,已反馈,主板企业,浙江,中信建投证券股份有限公司,史云鹏&sbquo;周伟,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,立信会计师事务所(特殊普通合伙),孙晓爽&sbquo;杨俊玉,是,金融业,2018/1/11,80097223,AN201801161078189850,zjsxrfncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801161078189850_1.pdf
浙江叁益科技,已反馈,主板企业,浙江,第一创业摩根大通证券有限责任公司,孙宜中&sbquo;宋垚,北京市环球律师事务所,张宇&sbquo;陆曙光,立信会计师事务所(特殊普通合伙),沈利刚&sbquo;李晶,是,专用设备制造业,2018/1/11,80644485,AN201802021086358873,zjsykj,https://notice.eastmoney.com/pdffile/web/H2_AN201802021086358873_1.pdf
浙江泰坦,已反馈,主板企业,浙江,爱建证券有限责任公司,徐峰&sbquo;曾辉,上海市锦天城律师事务所,章晓洪&sbquo;劳正中&sbquo;余飞涛,立信会计师事务所(特殊普通合伙),朱伟&sbquo;陈小金&sbquo;刘志勇,是,专用设备_制造业,2018/1/11,80062092,AN202101171451663325,zjtt,https://notice.eastmoney.com/pdffile/web/H2_AN202101171451663325_1.pdf
中建投租赁,已反馈,主板企业,北京,中国国际金融股份有限公司,刘之阳&sbquo;刘华欣,北京金诚同达律师事务所,关军&sbquo;郑晓东&sbquo;卢鑫,毕马威华振会计师事务所(特殊普通合伙)&sbquo;瑞华会计师事务所(特殊普通合伙),史剑&sbquo;张品&sbquo;黄峰&sbquo;李智勇,是,租赁业,2018/1/11,80194364,AN201705260604894295,zjtzl,https://notice.eastmoney.com/pdffile/web/H2_AN201705260604894295_1.pdf
浙江外事旅游,已反馈,主板企业,浙江,广发证券股份有限公司,蒋勇&sbquo;吴绍钞,浙江天册律师事务所,吕崇华&sbquo;陈婧&sbquo;沈海强,天健会计师事务所(特殊普通合伙),吴懿忻&sbquo;陈玉凤,是,道路运输业,2018/1/11,80307048,AN201710130950320017,zjwsly,https://notice.eastmoney.com/pdffile/web/H2_AN201710130950320017_1.pdf
浙江新化化工,已受理,主板企业,浙江,光大证券股份有限公司,谭轶铭&sbquo;林浣,北京大成律师事务所,宋琳琳&sbquo;王恩顺&sbquo;黄佳,天健会计师事务所(特殊普通合伙),姚本霞&sbquo;钱仲先,否,化学原料和化学制品制造业,2018/1/11,80508219,AN201906131335002535,zjxhhg,https://notice.eastmoney.com/pdffile/web/H2_AN201906131335002535_1.pdf
浙江芯能光伏科技,已反馈,主板企业,浙江,招商证券股份有限公司,刘奇&sbquo;蒋伟森,北京市海润律师事务所,于珍&sbquo;王澍颖&sbquo;童字骞,天健会计师事务所(特殊普通合伙),沃巍勇&sbquo;黄加才,是,电气机械及器材制造业,2018/1/11,80438297,AN201806251158952949,zjxngfkj,https://notice.eastmoney.com/pdffile/web/H2_AN201806251158952949_1.pdf
浙江新农化工,已反馈,中小板,浙江,光大证券股份有限公司,范国祖&sbquo;袁婧,上海东方华银律师事务所,叶菲&sbquo;闵鹏,中汇会计师事务所(特殊普通合伙),谢贤庆&sbquo;金晓青,是,化学原料和化学品制造业,2018/1/11,80123669,AN201810311226351030,zjxnhg,https://notice.eastmoney.com/pdffile/web/H2_AN201810311226351030_1.pdf
浙江正特,预先披露更新,主板企业,浙江,广发证券股份有限公司,姜楠&sbquo;朱东辰,北京国枫律师事务所,李童云&sbquo;杜莉莉,天健会计师事务所(特殊普通合伙),孙文军&sbquo;边珊珊,是,家具制造业,2018/1/11,80509311,AN201710170958153920,zjzt,https://notice.eastmoney.com/pdffile/web/H2_AN201710170958153920_1.pdf
中科软科技,已受理,主板企业,北京,中泰证券股份有限公司,孙参政&sbquo;仓勇,北京市高朋律师事务所,桂芳&sbquo;包剑虹,致同会计师事务所(特殊普通合伙),郑建彪&sbquo;江永辉,否,软件和信息技术服务业,2018/1/11,10002560,AN201908271345130867,zkrkj,https://notice.eastmoney.com/pdffile/web/H2_AN201908271345130867_1.pdf
中铝国际工程,已通过发审会,主板企业,北京,招商证券股份有限公司,沈韬&sbquo;王志伟,北京市嘉源律师事务所,贺伟平&sbquo;马运弢,大信会计师事务所(特殊普通合伙),丁亭亭&sbquo;孔庆华,是,专业技术服务业,2018/1/11,80062566,AN201807291171463317,zlgjgc,https://notice.eastmoney.com/pdffile/web/H2_AN201807291171463317_1.pdf
重庆长江造型材料(集团),已通过发审会,中小板,重庆,国海证券股份有限公司,郭刚&sbquo;武剑锐,泰和泰(重庆)律师事务所,刘志强&sbquo;梅映雪,天健会计师事务所(特殊普通合伙),张凯&sbquo;于波成,是,非金属矿物制品业,2018/1/11,80424697,AN201711071018661337,zqcjzxcljt*,https://notice.eastmoney.com/pdffile/web/H2_AN201711071018661337_1.pdf
重庆农村商业银行,已受理,主板企业,重庆,中国国际金融股份有限公司,赵亮&sbquo;刘紫涵,北京市君合律师事务所,余永强&sbquo;李智,普华永道中天会计师事务所(特殊普通合伙),叶少宽&sbquo;邹彦,否,货币金融服务,2018/1/11,80133821,AN201909201362488348,zqncsyyx*,https://notice.eastmoney.com/pdffile/web/H2_AN201909201362488348_1.pdf
浙商银行,已反馈,主板企业,浙江,中信证券股份有限公司,吴凌&sbquo;战宏亮,浙江天册律师事务所,刘斌&sbquo;俞晓瑜,普华永道中天会计师事务所(特殊普通合伙),朱宇&sbquo;叶骏,是,货币金融服务,2018/1/11,80048783,AN201910231369488889,zsyx,https://notice.eastmoney.com/pdffile/web/H2_AN201910231369488889_1.pdf
中泰证券,已反馈,主板企业,山东,东吴证券股份有限公司,方磊&sbquo;王茂华,北京市中伦律师事务所,贾琛&sbquo;余洪彬,信永中和会计师事务所(特殊普通合伙),路清&sbquo;潘素娇&sbquo;吕玉磊,是,资本市场服务,2018/1/11,80000157,AN202004281378799903,ztzq,https://notice.eastmoney.com/pdffile/web/H2_AN202004281378799903_1.pdf
中信建投证券,已反馈,主板企业,北京,瑞银证券有限责任公司&sbquo;中国银河证券股份有限公司,刘文成&sbquo;李宁&sbquo;林瑞晶&sbquo;马锋,北京市金杜律师事务所,苏峥&sbquo;姜志会,普华永道中天会计师事务所(特殊普通合伙),姜昆&sbquo;高晴,是,资本市场服务,2018/1/11,80066058,AN201806051153103749,zxjtzq,https://notice.eastmoney.com/pdffile/web/H2_AN201806051153103749_1.pdf
中新苏州工业园区开发集团,已通过发审会,主板企业,江苏,中信证券股份有限公司,宋永新&sbquo;杨峰,广东晟典律师事务所,罗元&sbquo;张晓静,安永华明会计师事务所(特殊普通合伙),徐艳&sbquo;汤哲辉,是,开发区,2018/1/11,80028187,AN201912101371711039,zxszgyyqkfjt,https://notice.eastmoney.com/pdffile/web/H2_AN201912101371711039_1.pdf
中源家居,已通过发审会,主板企业,浙江,广发证券股份有限公司,蒋勇&sbquo;朱东辰,浙江天册律师事务所,吕崇华&sbquo;张声&sbquo;傅肖宁,天健会计师事务所(特殊普通合伙),沃巍勇&sbquo;周晨,是,家具制造业,2018/1/11,80509312,AN201801241081672950,zyjj,https://notice.eastmoney.com/pdffile/web/H2_AN201801241081672950_1.pdf
郑州凯雪冷链,中止审查,主板企业,河南,中原证券股份有限公司,牛柯&sbquo;穆晓芳,北京市盈科(郑州)律师事务所,李曙衢&sbquo;朱晓龙&sbquo;钟燕杰,信永中和会计师事务所(特殊普通合伙),王贡勇&sbquo;王庆涛,是,通用设备制造业,2018/1/11,80386494,AN201702100334849700,zzkxll,https://notice.eastmoney.com/pdffile/web/H2_AN201702100334849700_1.pdf
郑州银行,预先披露更新,中小板,河南,招商证券股份有限公司,吴喻慧&sbquo;吕映霞,北京市金杜律师事务所,苏峥&sbquo;李元媛,毕马威华振会计师事务所(特殊普通合伙),何琪&sbquo;石斌,是,货币金融服务,2018/1/11,80058973,AN201809051189164556,zzyx,https://notice.eastmoney.com/pdffile/web/H2_AN201809051189164556_1.pdf
