机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
厦门东亚机械工业,已反馈,主板企业,厦门,申万宏源证券承销保荐有限责任公司,张圩&sbquo;罗霄,通力律师事务所,翁晓健&sbquo;陈臻&sbquo;陈军,天衡会计师事务所(特殊普通合伙),闵志强&sbquo;汪焕新,否,通用设备制造业,2017/6/1,80605385,AN202010311425240596,xmdyjxgy,https://notice.eastmoney.com/pdffile/web/H2_AN202010311425240596_1.pdf
厦门日懋城建园林建设,已反馈,中小板,厦门,华创证券有限责任公司,李小华&sbquo;郑重,广东信达律师事务所,沈险峰&sbquo;王小梅&sbquo;廖金环,广东正中珠江会计师事务所(特殊普通合伙),熊永忠&sbquo;杨新春,是,土木工程建筑业,2017/6/1,80373771,AN201607010016352628,xmrmcjyljs,https://notice.eastmoney.com/pdffile/web/H2_AN201607010016352628_1.pdf
厦门盈趣科技,已反馈,中小板,厦门,招商证券股份有限公司,许德学&sbquo;江荣华,福建至理律师事务所,林涵&sbquo;魏吓虹,致同会计师事务所(特殊普通合伙),熊建益&sbquo;姚斌星,否,计算机、通信和其他电子设备制造业,2017/6/1,80310173,AN201801021072738770,xmyqkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801021072738770_1.pdf
香飘飘食品,已上发审会，暂缓表决,主板企业,浙江,招商证券股份有限公司,刘丽华&sbquo;肖雁,国浩律师(杭州)事务所,徐旭青&sbquo;何晶晶&sbquo;黄忠兰,立信会计师事务所(特殊普通合伙),朱伟&sbquo;陈小金&sbquo;刘志勇,是,酒、饮料和精制茶制造业,2017/6/1,80463406,AN201711191052425910,xppsp,https://notice.eastmoney.com/pdffile/web/H2_AN201711191052425910_1.pdf
西上海汽车服务,已反馈,主板企业,上海,海通证券股份有限公司,刘昊&sbquo;张子慧,金茂凯德律师事务所,李志强&sbquo;李俊,众华会计师事务所(特殊普通合伙),赵蓉&sbquo;高咏梅,是,汽车制造业,2017/6/1,80132965,AN202012011434755496,xshqcfw,https://notice.eastmoney.com/pdffile/web/H2_AN202012011434755496_1.pdf
祥鑫科技,预先披露更新,主板企业,广东,德邦证券股份有限公司,张军&sbquo;吕文,广东君厚律师事务所,陈默&sbquo;郑海珠,天衡会计师事务所(特殊普通合伙),田业阳&sbquo;朱艳,是,金属制品业,2017/6/1,80439282,AN201910141368696967,xxkj,https://notice.eastmoney.com/pdffile/web/H2_AN201910141368696967_1.pdf
银都餐饮设备,已反馈,主板企业,浙江,国信证券股份有限公司,钟德颂&sbquo;吴云建,浙江天册律师事务所,吕崇华&sbquo;赵琰&sbquo;竺艳,天健会计师事务所(特殊普通合伙),沃巍勇&sbquo;林诚川,是,通用设备制造业,2017/6/1,80417354,AN201708280834622168,ydcysb,https://notice.eastmoney.com/pdffile/web/H2_AN201708280834622168_1.pdf
伊戈尔电气,已反馈,中小板,广东,华林证券股份有限公司,何书茂&sbquo;贺小波,北京市中伦律师事务所,赖继红&sbquo;许志刚&sbquo;庄浩佳,天健会计师事务所(特殊普通合伙),何晓明&sbquo;康雪艳,是,电气机械和器材制造业,2017/6/1,80189534,AN201712181067704590,ygedq,https://notice.eastmoney.com/pdffile/web/H2_AN201712181067704590_1.pdf
宇环数控机床,已反馈,中小板,湖南,安信证券股份有限公司,樊长江&sbquo;吴中华,湖南启元律师事务所,邹棒&sbquo;徐樱&sbquo;邓争艳,天健会计师事务所(特殊普通合伙),李剑&sbquo;姜丰丰,是,通用设备制造业,2017/6/1,80509332,AN201709250910088062,yhskjc,https://notice.eastmoney.com/pdffile/web/H2_AN201709250910088062_1.pdf
亿嘉和科技,已反馈,主板企业,江苏,华泰联合证券有限责任公司,石丽&sbquo;陈沁磊,上海市锦天城律师事务所,方晓杰&sbquo;周星奕&sbquo;施学敬,中天运会计师事务所(特殊普通合伙),陈晓龙&sbquo;娄新洁,否,专用设备制造业,2017/6/1,80631821,AN201805281149976042,yjhkj,https://notice.eastmoney.com/pdffile/web/H2_AN201805281149976042_1.pdf
云南健之佳健康连锁店,已受理,主板企业,云南,招商证券股份有限公司,孙世俊&sbquo;任强伟,北京市康达律师事务所,王华鹏&sbquo;纪勇健&sbquo;张伟丽,信永中和会计师事务所(特殊普通合伙),树新&sbquo;李红霞,否,零售业,2017/6/1,80642026,AN202010271423807427,ynjzjjklsdgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN202010271423807427_1.pdf
云南神农农业产业集团,已反馈,主板企业,云南,光大证券股份有限公司,税昊峰&sbquo;黄锐,北京市金杜律师事务所,唐丽子&sbquo;周宁&sbquo;范玲莉,中审众环会计师事务所(特殊普通合伙),徐毅&sbquo;伏兴祥,是,农副食品加工业,2017/6/1,80150527,AN202010301425050523,ynsnnycyjt*,https://notice.eastmoney.com/pdffile/web/H2_AN202010301425050523_1.pdf
亚普汽车部件,预先披露更新,主板企业,江苏,国泰君安证券股份有限公司,刘向前&sbquo;刘云峰,北京天达共和律师事务所,张梅英&sbquo;胡晓东,大信会计师事务所(特殊普通合伙),韩志娟&sbquo;吴育岐,是,汽车及零部件,2017/6/1,80124312,AN201804231128635274,ypqcbj,https://notice.eastmoney.com/pdffile/web/H2_AN201804231128635274_1.pdf
烟台中宠食品,已反馈,中小板,山东,宏信证券有限责任公司,尹鹏&sbquo;任滨,北京国枫律师事务所,姜瑞明&sbquo;郑超,山东和信会计师事务所(特殊普通合伙),王丽敏&sbquo;迟慰,是,农副食品加工业,2017/6/1,80496882,AN201708080783203209,ytzcsp,https://notice.eastmoney.com/pdffile/web/H2_AN201708080783203209_1.pdf
有友食品,已反馈,主板企业,重庆,东北证券股份有限公司,刘俊杰&sbquo;王振刚,北京大成律师事务所,范兴成&sbquo;黄夏敏&sbquo;林晨,信永中和会计师事务所(特殊普通合伙),侯黎明&sbquo;陈萌,是,食品制造业,2017/6/1,80386488,AN201904211321114538,yysp*,https://notice.eastmoney.com/pdffile/web/H2_AN201904211321114538_1.pdf
扬州曙光电缆,已反馈,中小板,江苏,金元证券股份有限公司,李喜&sbquo;曹艳,北京市康达律师事务所,王盛军&sbquo;苗丁,瑞华会计师事务所(特殊普通合伙),覃业庆&sbquo;朱文岳,否,电气机械和器材制造业,2017/6/1,80397866,AN201610140021859870,yzsgdl,https://notice.eastmoney.com/pdffile/web/H2_AN201610140021859870_1.pdf
常州市钱璟康复,已反馈,主板企业,江苏,民生证券股份有限公司,范信龙&sbquo;邵航,上海市锦天城律师事务所,沈国权&sbquo;李攀峰,天健会计师事务所(特殊普通合伙),沈培强&sbquo;戚铁桥,是,专用设备制造业,2017/6/1,80473156,AN201712271070038360,Z,https://notice.eastmoney.com/pdffile/web/H2_AN201712271070038360_1.pdf
中创物流,已反馈,主板企业,青岛,中信证券股份有限公司,刘艳&sbquo;石衡,北京市金杜律师事务所,李萍&sbquo;高怡敏,信永中和会计师事务所(特殊普通合伙),宋进军&sbquo;王科,是,装卸搬运和运输代理业,2017/6/1,80507563,AN201903251309458030,zcwl,https://notice.eastmoney.com/pdffile/web/H2_AN201903251309458030_1.pdf
振德医疗用品,已受理,主板企业,浙江,中信证券股份有限公司,褚晓佳&sbquo;计玲玲,浙江天册律师事务所,吕崇华&sbquo;杨婕,天健会计师事务所(特殊普通合伙),贾川&sbquo;徐晓峰,否,专用设备制造业,2017/6/1,80642024,AN201803271112129505,zdylypgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN201803271112129505_1.pdf
中国出版传媒,已反馈,主板企业,北京,中银国际证券有限责任公司,于新军&sbquo;杨青松,北京市中伦律师事务所,唐周俊&sbquo;慕景丽&sbquo;李科峰,信永中和会计师事务所(特殊普通合伙),张萱&sbquo;张菁,是,文化、体育和娱乐业,2017/6/1,80194676,AN201708070780666780,zgcbcm,https://notice.eastmoney.com/pdffile/web/H2_AN201708070780666780_1.pdf
中公高科养护科技,已通过发审会,主板企业,北京,中德证券有限责任公司,王洁&sbquo;陈庆隆,北京市海润律师事务所,何云霞&sbquo;孟丹,立信会计师事务所(特殊普通合伙),陈勇波&sbquo;郭健,是,专业技术服务业,2017/6/1,80202029,AN201707180727300471,zggkyhkj,https://notice.eastmoney.com/pdffile/web/H2_AN201707180727300471_1.pdf
中国华融资产管理,已反馈,主板企业,北京,中国国际金融股份有限公司&sbquo;华融证券股份有限公司,许佳&sbquo;蹇敏生&sbquo;孙芳&sbquo;张见,北京市海问律师事务所,刘速&sbquo;付艳&sbquo;杜宁&sbquo;左凌云&sbquo;张天韵,德勤华永会计师事务所(特殊普通合伙),景宜青&sbquo;赵耀,否,其他金融业,2017/6/1,80002217,AN201612230212743288,zghrzcgl,https://notice.eastmoney.com/pdffile/web/H2_AN201612230212743288_1.pdf
中广天择传媒,预先披露更新,主板企业,湖南,中信建投证券股份有限公司,董军峰&sbquo;杨鑫强,北京国枫律师事务所,孙林&sbquo;熊洁,瑞华会计师事务所(特殊普通合伙),潘新华&sbquo;欧昌献,是,广播、电视、电影和影视录音制作业,2017/6/1,80437097,AN201707300758248992,zgtzcm,https://notice.eastmoney.com/pdffile/web/H2_AN201707300758248992_1.pdf
珠海润都制药,已通过发审会,中小板,广东,第一创业摩根大通证券有限责任公司,刘宁斌&sbquo;陈鹏,广东广信君达律师事务所,石其军&sbquo;王晓华&sbquo;林绮红&sbquo;熊玲,大华会计师事务所(特殊普通合伙),王海第&sbquo;邢敏,是,医药制造业,2017/6/1,80357726,AN201712241069678280,zhrdzy,https://notice.eastmoney.com/pdffile/web/H2_AN201712241069678280_1.pdf
珠海市杰理科技,已反馈,主板企业,广东,中信建投证券股份有限公司,谭永丰&sbquo;王万里,国浩律师(深圳)事务所,丁明明&sbquo;董萌,广东正中珠江会计师事务所(特殊普通合伙),冼宏飞&sbquo;关文源,否,计算机、通信和其他电子设备制造业,2017/6/1,80631823,AN201811021232775342,zhsjlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201811021232775342_1.pdf
珠海赛隆药业,已受理,中小板,广东,西部证券股份有限公司,陈桂平&sbquo;刘勇,北京市康达律师事务所,纪勇健&sbquo;石志远&sbquo;张琪炜,致同会计师事务所(特殊普通合伙),李洋&sbquo;郑建利,是,医药制造业,2017/6/1,80492228,AN201708280834654547,zhslyy,https://notice.eastmoney.com/pdffile/web/H2_AN201708280834654547_1.pdf
中海油能源发展,已反馈,主板企业,北京,中国国际金融股份有限公司,齐飞&sbquo;龙亮,北京市通商律师事务所,吴刚&sbquo;詹越,立信会计师事务所(特殊普通合伙),蔡晓丽&sbquo;王首一,是,开采辅助活动,2017/6/1,80106141,AN201906131334860364,zhynyfz,https://notice.eastmoney.com/pdffile/web/H2_AN201906131334860364_1.pdf
浙江百达精工,已通过发审会,主板企业,浙江,中泰证券股份有限公司,吴彦栋&sbquo;嵇志瑶,国浩律师(杭州)事务所,颜华荣&sbquo;杨钊&sbquo;施学渊,天健会计师事务所(特殊普通合伙),沈维华&sbquo;严燕鸿,是,家具电力器具制造业、汽车制造业,2017/6/1,80439290,AN201706210661552424,zjbdjg,https://notice.eastmoney.com/pdffile/web/H2_AN201706210661552424_1.pdf
浙江长城电工科技,已反馈,主板企业,浙江,海际证券有限责任公司,陈刚&sbquo;赵亮,国浩律师(杭州)事务所,颜华荣&sbquo;汪志芳&sbquo;孙建辉,天健会计师事务所(特殊普通合伙),毛晓东&sbquo;吴学友,否,电气机械和器材制造业,2017/6/1,80628274,AN201803261111120142,zjccdgkj,https://notice.eastmoney.com/pdffile/web/H2_AN201803261111120142_1.pdf
浙江春风动力,预先披露更新,主板企业,浙江,德邦证券股份有限公司,刘平&sbquo;邓建勇,国浩(杭州)律师事务所,徐旭青&sbquo;鲁晓红&sbquo;胡俊杰,立信会计师事务所(特殊普通合伙),张建新&sbquo;司维,是,铁路、船舶、航空航天和其他运输设备制造业,2017/6/1,80495351,AN201708060779939468,zjcfdl,https://notice.eastmoney.com/pdffile/web/H2_AN201708060779939468_1.pdf
浙江晨丰科技,已反馈,主板企业,浙江,中德证券有限责任公司,王颖&sbquo;韩正奎,国浩律师(杭州)事务所,颜华荣&sbquo;施学渊,天健会计师事务所(特殊普通合伙),沃巍勇&sbquo;黄加才,否,电气机械及器材制造业,2017/6/1,80560673,AN201711131035210734,zjcfkj,https://notice.eastmoney.com/pdffile/web/H2_AN201711131035210734_1.pdf
浙江东尼电子,已通过发审会,主板企业,浙江,渤海证券股份有限公司,杨帆&sbquo;董向征,上海市锦天城律师事务所,裴礼镜&sbquo;沈国权,江苏公证天业会计师事务所(特殊普通合伙),刘勇&sbquo;许俊,是,计算机、通信及其他电子设备制造业,2017/6/1,80494165,AN201706280675438513,zjdndz,https://notice.eastmoney.com/pdffile/web/H2_AN201706280675438513_1.pdf
浙江大元泵业,预先披露更新,主板企业,浙江,申万宏源证券承销保荐有限责任公司,肖兵&sbquo;包建祥,上海市锦天城律师事务所,章晓洪&sbquo;李波,立信会计师事务所特殊普通合伙,李惠丰&sbquo;钟建栋&sbquo;王克平,是,通用设备制造业,2017/6/1,80476575,AN201706270673067943,zjdyby,https://notice.eastmoney.com/pdffile/web/H2_AN201706270673067943_1.pdf
浙江锋龙电气,已受理,中小板,浙江,九州证券股份有限公司,何泉成&sbquo;邬江,浙江天册律师事务所,徐春辉&sbquo;邱志辉,天健会计师事务所(特殊普通合伙),胡燕华&sbquo;潘晶晶,否,专用设备制造业,2017/6/1,80642025,AN201803201107202357,zjfldqgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN201803201107202357_1.pdf
浙江国祥,已反馈,主板企业,浙江,海通证券股份有限公司,崔浩&sbquo;杨涛,浙江天册律师事务所,向曙光&sbquo;徐春辉&sbquo;任穗,天健会计师事务所(特殊普通合伙),叶卫民&sbquo;侯波,否,通用设备制造业,2017/6/1,80134326,AN202011251432746895,zjgx,https://notice.eastmoney.com/pdffile/web/H2_AN202011251432746895_1.pdf
浙江华达新型材料,已反馈,主板企业,浙江,海通证券股份有限公司,钮嘉&sbquo;金涛,国浩律师(杭州)事务所,徐伟民&sbquo;章佳平,天健会计师事务所(特殊普通合伙),李德勇&sbquo;金闻,否,金属制品业,2017/6/1,80607048,AN202007241393667123,zjhdxxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202007241393667123_1.pdf
浙江恒林椅业,已反馈,主板企业,浙江,兴业证券股份有限公司,吴长衍&sbquo;刘德新,国浩律师(杭州)事务所,徐旭青&sbquo;尹德军&sbquo;胡俊杰,天健会计师事务所(特殊普通合伙),卢娅萍&sbquo;唐彬彬&sbquo;张建东,否,,2017/6/1,80198761,AN201711071019348159,zjhlyy,https://notice.eastmoney.com/pdffile/web/H2_AN201711071019348159_1.pdf
浙江皇马科技,已反馈,主板企业,浙江,国信证券股份有限公司,楼瑜&sbquo;王颖,上海市广发律师事务所,许平文&sbquo;童楠&sbquo;张永丰,天健会计师事务所(特殊普通合伙),沈培强&sbquo;吴慧,是,化学原料和化学制品制造业,2017/6/1,80502443,AN201708100789633766,zjhmkj,https://notice.eastmoney.com/pdffile/web/H2_AN201708100789633766_1.pdf
浙江鸿禧,已反馈,主板企业,浙江,中德证券有限责任公司,单晓蔚&sbquo;胡涛,上海市锦天城律师事务所,章晓洪&sbquo;劳正中&sbquo;李良琛,立信会计师事务所(特殊普通合伙),李惠丰&sbquo;钟建栋&sbquo;王克平,否,电器机械和器械制造业,2017/6/1,80452645,AN201912201372330829,zjhx,https://notice.eastmoney.com/pdffile/web/H2_AN201912201372330829_1.pdf
浙江捷昌线性驱动科技,已受理,主板企业,浙江,兴业证券股份有限公司,杨伟朝&sbquo;刘亚利,浙江天册律师事务所,向曙光&sbquo;徐春辉,立信会计师事务所(特殊普通合伙),沈利刚&sbquo;陶书成,否,电气机械和器材制造业,2017/6/1,80373736,AN201808191180596187,zjjcxxqdkj,https://notice.eastmoney.com/pdffile/web/H2_AN201808191180596187_1.pdf
浙江绩丰岩土技术,已反馈,中小板,浙江,国海证券股份有限公司,吕佳&sbquo;覃辉,广东广和律师事务所,肖云国&sbquo;高翔,致同会计师事务所(特殊普通合伙),苏洋&sbquo;林汉波,是,土木工程建筑业,2017/6/1,80322749,AN201706020620102852,zjjfytjs,https://notice.eastmoney.com/pdffile/web/H2_AN201706020620102852_1.pdf
浙江京华激光科技,已反馈,主板企业,浙江,浙商证券股份有限公司,项骏&sbquo;孙小丽,上海市锦天城律师事务所,章晓洪&sbquo;李波&sbquo;张灵芝,中汇会计师事务所(特殊普通合伙),林鹏飞&sbquo;金刚锋,否,造纸和纸制品业,2017/6/1,80558132,AN201710180960284526,zjjhjgkj,https://notice.eastmoney.com/pdffile/web/H2_AN201710180960284526_1.pdf
浙江捷众科技,已受理,主板企业,浙江,国元证券股份有限公司,李峻&sbquo;方书品,北京市海润律师事务所,王肖东&sbquo;冯玫,天健会计师事务所(特殊普通合伙),孙文军&sbquo;边珊姗,否,汽车制造业,2017/6/1,80635531,AN201709290920396636,zjjzkj,https://notice.eastmoney.com/pdffile/web/H2_AN201709290920396636_1.pdf
浙江梅轮电梯,预先披露更新,主板企业,浙江,申万宏源证券承销保荐有限责任公司,方欣&sbquo;廖妍华,北京市中伦律师事务所,桑士东&sbquo;陈益文,立信会计师事务所(特殊普通合伙),郭宪明&sbquo;蔡畅,是,通用设备制造业,2017/6/1,80502441,AN201709040855557244,zjmldt,https://notice.eastmoney.com/pdffile/web/H2_AN201709040855557244_1.pdf
浙江瑞能通信科技,预先披露更新,中小板,浙江,浙商证券股份有限公司,罗军&sbquo;苏永法,北京市嘉源律师事务所,陈鹤岚&sbquo;傅扬远,天健会计师事务所(特殊普通合伙),倪国君&sbquo;何林飞,是,通信设备制造业,2017/6/1,80432872,AN201702170348871022,zjrntxkj,https://notice.eastmoney.com/pdffile/web/H2_AN201702170348871022_1.pdf
浙江圣达生物药业,预先披露更新,主板企业,浙江,中信建投证券股份有限公司,蒋潇&sbquo;李一睿,北京市金杜律师事务所,焦福刚&sbquo;黄任重,天健会计师事务所(特殊普通合伙),向晓三&sbquo;王建甫,是,食品制造业,2017/6/1,80463399,AN201708080783159632,zjsdswyy,https://notice.eastmoney.com/pdffile/web/H2_AN201708080783159632_1.pdf
浙江三美化工,已反馈,主板企业,浙江,长江证券承销保荐有限公司,张海峰&sbquo;王海涛,北京市嘉源律师事务所,陈鹤岚&sbquo;史震建,立信会计师事务所(特殊普通合伙),朱伟&sbquo;唐吉鸿&sbquo;董晓鹏,否,化学原料和化学制品制造业,2017/6/1,80187370,AN201903191307421891,zjsmhg,https://notice.eastmoney.com/pdffile/web/H2_AN201903191307421891_1.pdf
浙江绍兴瑞丰农村商业银行,已反馈,主板企业,浙江,中信建投证券股份有限公司,史云鹏&sbquo;周伟,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,立信会计师事务所(特殊普通合伙),孙晓爽&sbquo;杨俊玉,否,金融业,2017/6/1,80097223,AN201801161078189850,zjsxrfncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801161078189850_1.pdf
浙江台华新材料,已反馈,主板企业,浙江,中信证券股份有限公司,庄玲峰&sbquo;宋琛,北京懋德律师事务所,范瑞林&sbquo;马宏继,中汇会计师事务所(特殊普通合伙),高峰&sbquo;黄继佳&sbquo;于薇薇,是,纺织业,2017/6/1,80329969,AN201709070866301324,zjthxcl,https://notice.eastmoney.com/pdffile/web/H2_AN201709070866301324_1.pdf
浙江泰坦,中止审查,主板企业,浙江,爱建证券有限责任公司,彭娟娟&sbquo;曾辉,上海市锦天城律师事务所,章晓洪&sbquo;劳正中&sbquo;余飞涛,立信会计师事务所(特殊普通合伙),朱伟&sbquo;陈小金&sbquo;刘志勇,是,专用设备_制造业,2017/6/1,80062092,AN202101171451663325,zjtt,https://notice.eastmoney.com/pdffile/web/H2_AN202101171451663325_1.pdf
浙江天台祥和实业,预先披露更新,主板企业,浙江,中信建投证券股份有限公司,朱明强&sbquo;李彦斌,国浩律师(杭州)事务所,颜华荣&sbquo;王侃&sbquo;钱晓波,天健会计师事务所(特殊普通合伙),毛晓东&sbquo;宁一锋,是,铁路、船舶、航空航天和其他运输设备制造业,2017/6/1,80470038,AN201708210818422878,zjttxhsy,https://notice.eastmoney.com/pdffile/web/H2_AN201708210818422878_1.pdf
中建投租赁,已受理,主板企业,北京,中国国际金融股份有限公司,刘之阳&sbquo;刘华欣,北京金诚同达律师事务所,关军&sbquo;郑晓东&sbquo;卢鑫,毕马威华振会计师事务所(特殊普通合伙)&sbquo;瑞华会计师事务所(特殊普通合伙),史剑&sbquo;张品&sbquo;黄峰&sbquo;李智勇,否,租赁业,2017/6/1,80194364,AN201705260604894295,zjtzl,https://notice.eastmoney.com/pdffile/web/H2_AN201705260604894295_1.pdf
浙江芯能光伏科技,已受理,主板企业,浙江,招商证券股份有限公司,刘奇&sbquo;蒋伟森,北京市海润律师事务所,于珍&sbquo;郑重,天健会计师事务所(特殊普通合伙),沃巍勇&sbquo;黄加才,否,电气机械及器材制造业,2017/6/1,80438297,AN201806251158952949,zjxngfkj,https://notice.eastmoney.com/pdffile/web/H2_AN201806251158952949_1.pdf
浙江中山化工集团,已反馈,主板企业,浙江,国信证券股份有限公司,包世涛&sbquo;李鑫,国浩律师(杭州)事务所,徐旭青&sbquo;王拥军&sbquo;王锦秀,立信会计师事务所(特殊普通合伙),李惠丰&sbquo;钟建栋&sbquo;王克平,是,化学原料和化学制品制造业,2017/6/1,80504195,AN202012031436321868,zjzshgjt,https://notice.eastmoney.com/pdffile/web/H2_AN202012031436321868_1.pdf
浙江正特,已反馈,主板企业,浙江,广发证券股份有限公司,姜楠&sbquo;朱东辰,北京国枫律师事务所,李童云&sbquo;杜莉莉,天健会计师事务所(特殊普通合伙),孙文军&sbquo;边珊珊,是,家具制造业,2017/6/1,80509311,AN201710170958153920,zjzt,https://notice.eastmoney.com/pdffile/web/H2_AN201710170958153920_1.pdf
浙江中欣氟材,已反馈,中小板,浙江,中国银河证券股份有限公司,张龙&sbquo;刘智博,北京市时代九和律师事务所,罗小洋&sbquo;李志强,立信会计师事务所(特殊普通合伙),沈利刚&sbquo;魏琴&sbquo;里全,否,化学原料和化学制品制造业,2017/6/1,80542764,AN201711211055448053,zjzxfc,https://notice.eastmoney.com/pdffile/web/H2_AN201711211055448053_1.pdf
中铝国际工程,已反馈,主板企业,北京,招商证券股份有限公司,沈韬&sbquo;王志伟,北京市嘉源律师事务所,贺伟平&sbquo;马运弢,大信会计师事务所(特殊普通合伙),丁亭亭&sbquo;孔庆华,是,专业技术服务业,2017/6/1,80062566,AN201807291171463317,zlgjgc,https://notice.eastmoney.com/pdffile/web/H2_AN201807291171463317_1.pdf
中曼石油天然气集团,预先披露更新,主板企业,上海,国泰君安证券股份有限公司,杨志杰&sbquo;陈轶劭,北京金诚同达律师事务所,方燕&sbquo;叶乐磊&sbquo;王成,立信会计师事务所(特殊普通合伙),姚辉&sbquo;杨景欣&sbquo;王佳良,是,采矿业,2017/6/1,80279695,AN201707310759160177,zmsytrqjt,https://notice.eastmoney.com/pdffile/web/H2_AN201707310759160177_1.pdf
中农立华生物科技,已反馈,主板企业,北京,恒泰长财证券有限责任公司,邹卫峰&sbquo;吴国平,北京市君泽君律师事务所,陶修明&sbquo;胡平,天职国际会计师事务所(特殊普通合伙),闫磊&sbquo;王金峰,是,批发业,2017/6/1,80135975,AN201711051015446284,znlhswkj,https://notice.eastmoney.com/pdffile/web/H2_AN201711051015446284_1.pdf
重庆百亚卫生用品,中止审查,中小板,重庆,中国国际金融股份有限公司,瞿骢&sbquo;章志皓,北京市天元律师事务所,石磊&sbquo;杨喻意,普华永道中天会计师事务所(特殊普通合伙),雷放&sbquo;熊欢伟,是,造纸和纸制品业,2017/6/1,80485697,AN202009071409074451,zqbywsyp*,https://notice.eastmoney.com/pdffile/web/H2_AN202009071409074451_1.pdf
重庆长江造型材料(集团),已反馈,中小板,重庆,国海证券股份有限公司,郭刚&sbquo;武剑锐,泰和泰(重庆)律师事务所,刘志强&sbquo;梅映雪,天健会计师事务所(特殊普通合伙),张凯&sbquo;于波成,是,非金属矿物制品业,2017/6/1,80424697,AN201711071018661337,zqcjzxcljt*,https://notice.eastmoney.com/pdffile/web/H2_AN201711071018661337_1.pdf
重庆华森制药,已反馈,中小板,重庆,第一创业摩根大通证券有限责任公司,梁咏梅&sbquo;姚琳,北京懋德律师事务所,马宏继&sbquo;焦晓昆,大华会计师事务所(特殊普通合伙),付丽君&sbquo;徐瑞星,是,医药制造业,2017/6/1,80166850,AN201710090940735537,zqhszy*,https://notice.eastmoney.com/pdffile/web/H2_AN201710090940735537_1.pdf
重庆顺博铝合金,已反馈,主板企业,重庆,国海证券股份有限公司,罗大伟&sbquo;尹国平,国浩律师(天津)事务所,宋茵&sbquo;游明牧,众华会计师事务所(特殊普通合伙),郝世明&sbquo;徐灵玲,否,废弃资源综合利用业,2017/6/1,80424450,AN202008171399220857,zqsblhj*,https://notice.eastmoney.com/pdffile/web/H2_AN202008171399220857_1.pdf
重庆正川医药包装材料,已反馈,主板企业,重庆,申万宏源证券承销保荐有限责任公司,周学群&sbquo;孙艳萍,国浩律师(上海)事务所,秦桂森&sbquo;李良锁,天健会计师事务所(特殊普通合伙),张凯&sbquo;于波成,是,医药制造业,2017/6/1,80500596,AN201708080783159558,zqzcyybzcl*,https://notice.eastmoney.com/pdffile/web/H2_AN201708080783159558_1.pdf
中泰证券,已反馈,主板企业,山东,东吴证券股份有限公司,方磊&sbquo;王茂华,北京市中伦律师事务所,贾琛&sbquo;余洪彬,信永中和会计师事务所(特殊普通合伙),路清&sbquo;潘素娇&sbquo;吕玉磊,是,资本市场服务,2017/6/1,80000157,AN202004281378799903,ztzq,https://notice.eastmoney.com/pdffile/web/H2_AN202004281378799903_1.pdf
中新苏州工业园区开发集团,已通过发审会,主板企业,江苏,中信证券股份有限公司,宋永新&sbquo;杨峰,广东晟典律师事务所,罗元&sbquo;张晓静,安永华明会计师事务所(特殊普通合伙),徐艳&sbquo;汤哲辉,是,开发区,2017/6/1,80028187,AN201912101371711039,zxszgyyqkfjt,https://notice.eastmoney.com/pdffile/web/H2_AN201912101371711039_1.pdf
中源家居,已反馈,主板企业,浙江,广发证券股份有限公司,蒋勇&sbquo;朱东辰,浙江天册律师事务所,吕崇华&sbquo;张声&sbquo;傅肖宁,天健会计师事务所(特殊普通合伙),沃巍勇&sbquo;周晨,是,家具制造业,2017/6/1,80509312,AN201801241081672950,zyjj,https://notice.eastmoney.com/pdffile/web/H2_AN201801241081672950_1.pdf
掌阅科技,已反馈,主板企业,北京,华泰联合证券有限责任公司,姚玉蓉&sbquo;张鹏,北京市中伦律师事务所,许志刚&sbquo;张扬,瑞华会计师事务所(特殊普通合伙),林万强&sbquo;曹创,是,互联网和相关服务,2017/6/1,80507570,AN201709050858688292,zykj,https://notice.eastmoney.com/pdffile/web/H2_AN201709050858688292_1.pdf
郑州凯雪冷链,已反馈,主板企业,河南,中原证券股份有限公司,牛柯&sbquo;穆晓芳,北京市盈科(郑州)律师事务所,李曙衢&sbquo;朱晓龙&sbquo;钟燕杰,信永中和会计师事务所(特殊普通合伙),王贡勇&sbquo;王庆涛,否,通用设备制造业,2017/6/1,80386494,AN201702100334849700,zzkxll,https://notice.eastmoney.com/pdffile/web/H2_AN201702100334849700_1.pdf
郑州银行,已反馈,中小板,河南,招商证券股份有限公司,吴喻慧&sbquo;吕映霞,北京市金杜律师事务所,苏峥&sbquo;李元媛,毕马威华振会计师事务所(特殊普通合伙),何琪&sbquo;石斌,否,货币金融服务,2017/6/1,80058973,AN201809051189164556,zzyx,https://notice.eastmoney.com/pdffile/web/H2_AN201809051189164556_1.pdf
